URL,Product Name,Reference Number,Energy Label,Rating,Rating Count,Price,Taille,Design,Résolution,Le saviez vous ?,Définition,Type de dalle,OLED,Idéal pour,Format,Webcam intégrée,Angle de courbure,Courbure,Modèle,Temps de réponse,Le saviez vous ?,Fréquence de balayage,L'intêret de la fréquence de balayage,Luminosité,Information sur la luminosité,Contraste,Angle de vue (en degré),Technologie,Le + de la technologie,HDR,HDMI 2.1,DisplayPort,USB-C,Sortie casque,MICRO HDMI 2.1,Anti reflets,Filtre lumière bleue,Haut-parleurs intégrés,Découvrez nos enceintes,Ecran inclinable,Ecran pivotable en mode portrait,Pied(s) ajustable(s),Norme VESA,Le saviez-vous ?,Pied ajustable,Le saviez vous,Energie label,Consommation en fonctionnement,Consommation en fonctionnement HDR x 1000 h,Dimensions sans pied L x h x p,Dimensions avec pied L x h x p,Poids avec pied,Poids sans pied,Fabriqué en,Garantie,Disponibilité des pièces détachées (données fournisseur),Référence constructeur,Marque
"https://www.boulanger.com/ref/1221504","Ecran PC Lg 32U631A-B UHD 32'' IPS","1221504","F","Unknown","0","199,99","32" (80 cm)","écran plat","2560 x 1440 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","QHD","IPS","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","5 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","100 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","250 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1000","178 °","Unknown","Unknown","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","Unknown","1","Unknown","Oui","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","pas de haut-parleur intégré","cliquez ici","Oui","Non","non","100 x 100 mm","La norme d'interface VESA est la distance entre les 4 trous de fixation à l'arrière du moniteur (distance horizontale x distance verticale). Cette norme est utilisée pour la fixation de téléviseurs et d'autres écrans sur un support mural ou un pied.","Unknown","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","F","31 kWh","Unknown","71.42 x 41.94 x 4.68 cm","NC x 51.4 x 23.5 cm","6,50 Kg","5,40 Kg","Chine","2 ans","Pas de pièce disponible","32U631A-B UHD 32'' IPS","LG"
"https://www.boulanger.com/ref/1190148","Ecran PC Iiyama PROLITE XCB3494WQSN-B5 Incurvé 34'' VA","1190148","G","5/5","8","359,99","34" (86 cm)","écran incurvé","3440 x 1440 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","UWQHD","VA","Unknown","Unknown","21/9, offre 1/3 d'espace supplémentaire à l'écran, et permet d'afficher plusieurs fenêtres","Unknown","1500R","Un écran incurvé peut proposer une courbure accentuée ou large et le chiffre terminé par la lettre R correspond à son angle de courbure, mesuré en millimètres","Unknown","0,4 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","120 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","300 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","3000","178 °","Unknown","Unknown","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","Unknown","1","1","Oui","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","2 x 2 Watts","Unknown","Oui","Oui","oui permet de régler la hauteur de l'écran","Unknown","Unknown","Oui","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","G","32 kWh","Unknown","80.95 x 36.6 x 10.45 cm","NC x 43.1 x 24.55 cm","9,40 Kg","Unknown","Chine","2 ans","Pendant 3 ans, à compter de la date d'achat","PROLITE XCB3494WQSN-B5 Incurvé 34'' VA","IIYAMA"
"https://www.boulanger.com/ref/1216287","Ecran PC Samsung S30GD 24'' IPS","1216287","E","5/5","1","89,99","24" (60 cm)","écran plat","1920 x 1080 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","Full HD","IPS","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","5 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","100 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","250 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1000","178 °","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Non","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","pas de haut-parleur intégré","cliquez ici","Oui","Non","non","Unknown","Unknown","Unknown","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","E","15 kWh","Unknown","54.07 x 32.04 x 3.62 cm","NC x 54.07 x 17.51 cm","2,40 Kg","2,00 Kg","Chine","2 ans","Pendant 5 ans, à compter de la date d'achat","S30GD 24'' IPS","SAMSUNG"
"https://www.boulanger.com/ref/1220306","Ecran PC 4K Asus XG27UCDMG 4K OLED","1220306","F","Unknown","0","979,99","27" (68 cm)","écran plat","3840 x 2160 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","4K, offre une image 4X plus riche qu'un full HD","QD-OLED","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","0,03 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","240 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","250 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1 500 000","178 °","Nvidia G-Sync","permet à l'écran et à la carte graphique de l'ordinateur de se synchroniser","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","2","1","1","Oui","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","pas de haut-parleur intégré","cliquez ici","Oui","Oui","oui permet de régler la hauteur et l'inclinaison de l'écran","100 x 100 mm","La norme d'interface VESA est la distance entre les 4 trous de fixation à l'arrière du moniteur (distance horizontale x distance verticale). Cette norme est utilisée pour la fixation de téléviseurs et d'autres écrans sur un support mural ou un pied.","Oui","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","F","25 kWh","Unknown","61.03 x 36.92 x 6.65 cm","NC x 50.94 x 16.87 cm","7,44 Kg","5,00 Kg","Chine","2 ans","Pas de pièce disponible","XG27UCDMG 4K OLED","ASUS"
"https://www.boulanger.com/ref/1213750","Ecran PC Lg UltraWide 34WR55QK-B 34'' VA","1213750","F","5/5","1","339,99","34" (86 cm)","écran incurvé","3440 x 1440 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","WQHD","VA","Unknown","Unknown","21/9, offre 1/3 d'espace supplémentaire à l'écran, et permet d'afficher plusieurs fenêtres","Non","1800R","Un écran incurvé peut proposer une courbure accentuée ou large et le chiffre terminé par la lettre R correspond à son angle de courbure, mesuré en millimètres","Unknown","5 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","100 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","300 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","3000","178 °","Unknown","Unknown","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","Unknown","1","1","Oui","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","pas de haut-parleur intégré","cliquez ici","Oui","Oui","oui permet de régler la hauteur et l'inclinaison de l'écran","100 x 100 mm","La norme d'interface VESA est la distance entre les 4 trous de fixation à l'arrière du moniteur (distance horizontale x distance verticale). Cette norme est utilisée pour la fixation de téléviseurs et d'autres écrans sur un support mural ou un pied.","Oui","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","F","28 kWh","Unknown","80.9 x 35.8 x 91.5 cm","NC x 45.8 x 26 cm","6,90 Kg","5,00 Kg","Chine","2 ans","Pendant 2 ans, à compter de la date d'achat","UltraWide 34WR55QK-B 34'' VA","LG"
"https://www.boulanger.com/ref/1216253","Ecran PC Gamer Philips 27M2C5501 Incurvé 27'' VA","1216253","F","5/5","1","219,99","27" (69 cm)","écran incurvé","2560 x 1440 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","QHD","FAST VA","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","1 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","180 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","300 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","5000","178 °","Unknown","Unknown","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","Unknown","1","Unknown","Oui","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","pas de haut-parleur intégré","cliquez ici","Oui","Oui","oui permet de régler la hauteur et l'inclinaison de l'écran","Unknown","Unknown","Oui","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","F","25 kWh","Unknown","61.1 x 36.9 x 9 cm","NC x 52.8 x 24.7 cm","6,06 Kg","4,22 Kg","Chine","2 ans","Pendant 5 ans, à compter de la date de fabrication","27M2C5501 Incurvé 27'' VA","PHILIPS"
"https://www.boulanger.com/ref/1220487","Ecran PC 4K Lg 27UP850K-W UltraFine UHD 4K 27''","1220487","F","Unknown","0","349,99","27" (68 cm)","écran plat","3840 x 2160 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","4K, offre une image 4X plus riche qu'un full HD","IPS","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","5 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","60 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","400 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1000","178 °","Unknown","Unknown","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","Unknown","Unknown","Unknown","Unknown","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","2 x 5 Watts","Unknown","Oui","Non","oui permet de régler la hauteur et l'inclinaison de l'écran","Unknown","Unknown","Oui","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","F","26 kWh","Unknown","61.35 x 36.35 x 4.54 cm","NC x 61.35 x 23.39 cm","4,40 Kg","3,60 Kg","Chine","2 ans","Non concerné","27UP850K-W UltraFine UHD 4K 27''","LG"
"https://www.boulanger.com/ref/1188056","Ecran PC Gamer Asus TUF VG27AQA1A Plat 27'' VA","1188056","F","5/5","9","234,99","27" (69 cm)","écran plat","2540 x 1440 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","WQHD","VA","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","1 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","170 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","300 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","3000","178 °","AMD FreeSync","permet à l'écran et à la carte graphique de l'ordinateur de se synchroniser","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","Unknown","1","Unknown","Oui","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","2 x 2 Watts","Unknown","Oui","Non","oui permet de régler la hauteur de l'écran","Pas de VESA","Unknown","Oui","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","F","24 kWh","Unknown","61.5 x 36.6 x 5 cm","NC x 45.5 x 21.4 cm","6,75 Kg","3,85 Kg","Chine","2 ans","Pas de pièce disponible","TUF VG27AQA1A Plat 27'' VA","ASUS"
"https://www.boulanger.com/ref/1216284","Ecran PC Gamer Samsung ODYSSEY OLED G6 G61SD 27'' 240Hz","1216284","G","Unknown","0","699,00","27" (67 cm)","écran plat","2560 x 1440 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","QHD","OLED","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Samsung Odyssey G6","0,03 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","240 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","250 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1000000","178 °","Unknown","Unknown","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","2","1","Unknown","Unknown","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","pas de haut-parleur intégré","cliquez ici","Oui","Non","oui permet de régler la hauteur et l'inclinaison de l'écran","Unknown","Unknown","Oui","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","G","28 kWh","Unknown","61.17 x 35.38 x 4.92 cm","NC x 55.42 x 26.35 cm","6,90 Kg","3,80 Kg","Chine","2 ans","Pendant 5 ans, à compter de la date d'achat","ODYSSEY OLED G6 G60SD 27'' 240Hz","SAMSUNG"
"https://www.boulanger.com/ref/1214384","Ecran PC Gamer Asus ROG 27'' Plat OLED XG27AQDMG","1214384","F","5/5","9","729,99","27" (67 cm)","écran plat","2560 x 1440 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","QHD","OLED","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","0,03 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","240 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","450 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1 500 000","178 °","Unknown","Unknown","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","Unknown","1","Unknown","Oui","Unknown","Non","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","pas de haut-parleur intégré","cliquez ici","Oui","Oui","oui permet de régler la hauteur et l'inclinaison de l'écran","100 x 100 mm","La norme d'interface VESA est la distance entre les 4 trous de fixation à l'arrière du moniteur (distance horizontale x distance verticale). Cette norme est utilisée pour la fixation de téléviseurs et d'autres écrans sur un support mural ou un pied.","Oui","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","F","24 kWh","Unknown","60.5 x 36.8 x 5 cm","NC x 50.8 x 21.9 cm","6,70 Kg","4,20 Kg","Chine","2 ans","Pas de pièce disponible","ROG 27'' Plat OLED XG27AQDMG","ASUS"
"https://www.boulanger.com/ref/1216270","Ecran PC Gamer Philips 49M2C8900 49'' QD OLED","1216270","G","Unknown","0","999,00","49" (124 cm)","écran incurvé","5120 x 1440 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","QHD","QD-OLED","Unknown","Unknown","32/9, comme 2 écrans standards côte à côte, permet d'ouvrir jusqu'à 5 fenêtres","Non","Unknown","Unknown","Unknown","0,03 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","240 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","250 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1 500 000","178 °","Unknown","Unknown","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","2","1","1","Oui","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","non communiqué","Unknown","Oui","Oui","oui permet de régler la hauteur et l'inclinaison de l'écran","Unknown","Unknown","Oui","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","G","65 kWh","Unknown","119.5 x 36.9 x 18.1 cm","NC x 54.4 x 35.9 cm","13,96 Kg","10,82 Kg","Chine","2 ans","Pendant 5 ans, à compter de la date de fabrication","49M2C8900 49'' QD OLED","PHILIPS"
"https://www.boulanger.com/ref/1199913","Ecran PC Gamer Samsung ODYSSEY G5 G552C Incurvé 32'' VA","1199913","G","4,8/5","6","239,99","32" (80 cm)","écran incurvé","2560 x 1440 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","QHD","VA","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Unknown","Unknown","Unknown","Samsung Odyssey G5","1 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","165 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","300 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","2500","178 °","AMD FreeSync","permet à l'écran et à la carte graphique de l'ordinateur de se synchroniser","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","Unknown","1","Unknown","Unknown","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","pas de haut-parleur intégré","cliquez ici","Oui","Non","non","75 x 75 mm","La norme d'interface VESA est la distance entre les 2 ou 4 trous de fixation à l'arrière du moniteur (distance horizontale x distance verticale). Cette norme est utilisée pour la fixation de téléviseurs et d'autres écrans sur un support mural ou un pied.","Unknown","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","G","33 kWh","Unknown","71.01 x 43.94 x 13.59 cm","NC x 53.36 x 27.26 cm","5,20 Kg","4,80 Kg","Chine","3 ans","Pendant 5 ans, à compter de la date d'achat","ODYSSEY G5 G552C Incurvé 32'' VA","SAMSUNG"
"https://www.boulanger.com/ref/1209929","Ecran PC 4K Asus ROG SWIFT 32'' Plat OLED PG32UCDP","1209929","G","5/5","3","1399,00","32" (80 cm)","écran plat","3840 x 2160 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","4K, offre une image 4X plus riche qu'un full HD","OLED","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Unknown","Unknown","Unknown","Unknown","0,03 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","240 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","250 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1 500 000","178 °","Nvidia G-Sync","permet à l'écran et à la carte graphique de l'ordinateur de se synchroniser","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","2","1","1","Oui","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","non communiqué","Unknown","Oui","Non","oui permet de régler la hauteur et l'inclinaison de l'écran","100 x 100 mm","La norme d'interface VESA est la distance entre les 4 trous de fixation à l'arrière du moniteur (distance horizontale x distance verticale). Cette norme est utilisée pour la fixation de téléviseurs et d'autres écrans sur un support mural ou un pied.","Oui","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","G","33 kWh","Unknown","71.4 x 43 x 7.1 cm","NC x 57.9 x 27.4 cm","7,30 Kg","4,50 Kg","Chine","2 ans","Pas de pièce disponible","ROG SWIFT 32'' Plat OLED PG32UCDP","ASUS"
"https://www.boulanger.com/ref/1219766","Ecran PC 5K Lg 45GX950A-B 45'' OLED","1219766","F","Unknown","0","1799,00","45" (113 cm)","écran incurvé","5120 x 2160 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","5K, offre une image 5X plus riche qu'un full HD","OLED","Unknown","Unknown","21/9, offre 1/3 d'espace supplémentaire à l'écran, et permet d'afficher plusieurs fenêtres","Non","800R","Un écran incurvé peut proposer une courbure accentuée ou large et le chiffre terminé par la lettre R correspond à son angle de courbure, mesuré en millimètres","Unknown","0,03 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","165 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","275 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1 500 000","178 °","Nvidia G-Sync","permet à l'écran et à la carte graphique de l'ordinateur de se synchroniser","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","1","1","Unknown","Unknown","Unknown","Non","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","2 x 10 Watts","Unknown","Oui","Oui","oui permet de régler la hauteur et l'inclinaison de l'écran","Unknown","Unknown","Oui","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","F","45 kWh","Unknown","99.16 x 46 x 22.55 cm","NC x 66.56 x 34.2 cm","14,00 Kg","9,40 Kg","Chine","2 ans","Non concerné","45GX950A-B 45'' OLED","LG"
"https://www.boulanger.com/ref/8011338","Ecran PC Essentielb Pixel view Plat 27'' IPS","8011338","E","4,6/5","5","109,99","27" (69 cm)","écran plat","1920 x 1080 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","Full HD","IPS","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","5 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","100 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","300 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1300","178 °","AMD FreeSync","permet à l'écran et à la carte graphique de l'ordinateur de se synchroniser","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","Unknown","Unknown","Unknown","Oui","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","2 x 2 Watts","Unknown","Non","Non","Unknown","100 x 100 mm","La norme d'interface VESA est la distance entre les 4 trous de fixation à l'arrière du moniteur (distance horizontale x distance verticale). Cette norme est utilisée pour la fixation de téléviseurs et d'autres écrans sur un support mural ou un pied.","Unknown","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","E","21 kWh","Unknown","61.6 x 36.5 x 19.5 cm","NC x 61.6 x 42 cm","4,30 Kg","Unknown","Chine","2 ans","Pendant 5 ans, à compter de la date d'achat","Pixel view Plat 27'' IPS","ESSENTIELB"
"https://www.boulanger.com/ref/1216156","Ecran PC Gamer Philips 27M2N8500 27'' OLED","1216156","G","Unknown","0","701,23","27" (67 cm)","écran plat","2560 x 1440 pixels","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","QHD","QD-OLED","Unknown","Unknown","16/9, le plus courant et convient à toutes les situations","Non","Unknown","Unknown","Unknown","0,03 ms","Plus le temps de réponse est bas, plus votre écran passera d'une image à une autre rapidement","360 Hz","permet d'obtenir un meilleur confort visuel. Plus cette valeur est élevée, meilleure l'image sera car elle sera moins saccadée.","450 cd/m²","exprimée en candela par mètre carré (cd/m2), plus cette valeur est élevée, plus l'affichage est lumineux et visible","1 500 000","178 °","Unknown","Unknown","oui, la technologie HDR permet à un écran d'afficher plus de couleurs et de contrastes.","2","1","1","Oui","Unknown","Oui","oui, permet de réduire la lumière néfaste pour les yeux sur le long terme et être moins fatigué","2 x 5 Watts","Unknown","Oui","Oui","oui permet de régler la hauteur et l'inclinaison de l'écran","Unknown","Unknown","Oui","Boulanger se base sur une moyenne du coût unitaire de 0,2062 €/ KWh pour l'électricité au tarif bleu EDF d'un contrat de 6kVa ( tarifs au 1 mars 2023)","G","35 kWh","Unknown","60.93 x 35.77 x 6.1 cm","NC x 51.37 x 27.45 cm","7,35 Kg","6,00 Kg","Chine","2 ans","Pendant 5 ans, à compter de la date de fabrication","27M2N8500 27'' OLED","PHILIPS"
